url,title,section,body,source,word_count
https://www.express.pk/story/2833468/fan-foot-gets-caught-under-salman-khan-car-tire-actor-gets-angry-2833468/,سلمان خان کی گاڑی کے ٹائر کے نیچے مداح کا پاؤں آگیا، اداکار برہم,entertainment,"اداکار کی جانب سے فوری مداخلت کا مقصد متاثرہ مداح کو مزید نقصان سے بچانا تھا بالی ووڈ اسٹار سلمان خان سے متعلق ایک ویڈیو سوشل میڈیا پر گردش کر رہی ہے جس میں مذہبی تہوار کے موقع پر پیش آنے والے ایک ناخوشگوار واقعے نے توجہ حاصل کرلی۔ ویڈیو میں دیکھا جاسکتا ہے کہ سلمان خان تہوار میں شرکت کے لیے پہنچتے ہیں تو ان کی گاڑی کے اطراف مداحوں کی بڑی تعداد جمع ہوجاتی ہے۔ ہجوم بہت زیادہ ہونے کے باوجود گاڑی آہستہ آہستہ آگے بڑھتی رہتی ہے۔ اسی دوران ایک مداح کا پاؤں گاڑی کے ٹائر کے نیچے آجاتا ہے۔ صورتحال کا علم ہوتے ہی سلمان خان نے فوری طور پر ردعمل دیا اور ڈرائیور پر برہمی کا اظہار کرتے ہوئے اسے گاڑی روکنے کی ہدایت کی۔ اداکار کی جانب سے فوری مداخلت کا مقصد متاثرہ مداح کو مزید نقصان سے بچانا تھا۔ واقعے کی ویڈیو سامنے آنے کے بعد سوشل میڈیا صارفین سلمان خان کے اس اقدام پر تبصرے کررہے ہیں اور ان کا کہنا ہے کہ اداکار نے ہجوم کے درمیان پیش آنے والے حادثے کو فوری طور پر محسوس کیا اور گاڑی رکوانے کی کوشش کی۔ Salman Bhai looses his cool at the driver after a fan's foot comes under the car. 🤯🔥Bhai immediately notices the situation and reacts. 🙏🏼pic.twitter.com/QecMOSuesK ویڈیو کے حوالے سے صارفین کی جانب سے مختلف ردعمل سامنے آ رہے ہیں، جبکہ واقعے نے سلمان خان کے مداحوں کی بڑی تعداد اور ان کے گرد موجود ہجوم کی صورتحال کو بھی نمایاں کردیا ہے۔ جینیفر ونگٹ کی گوا میں دیسی شادی، ویڈیوز نے سوشل میڈیا پر دھوم مچا دی ’دھرندھر‘ آسکر کی دوڑ سے باہر ہوگئی، صرف چار جیوری ارکان نے حمایت کی کرینہ کپور کی نئی فلم کا باکس آفس پر کمزور آغاز، پہلے دن کیریئر کی سب سے کم کمائی فلم کی پروموشنل تقریب میں زارا نور عباس کی ہیوی بائیک پر انٹری، ویڈیو وائرل فیکٹ چیک: کیا ایڈ شیران نے ساتھی فنکاروں کے ٹور چھوڑنے کے بعد اکیلے کنسرٹ میں پرفارم کیا؟ یوٹیوبر مس ریچل کا فلسطینی بچوں کیلئے 10 لاکھ ڈالر عطیہ کرنے کا اعلان express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2026 ایکسپریس اردو",express,392
https://www.express.pk/story/2830889/power-outage-and-your-clothes-arent-ironed-this-one-kitchen-item-can-come-in-handy-2830889/,لائٹ چلی گئی اور کپڑے استری نہیں؟ کچن کی یہ ایک چیز کام آسکتی ہے,general,"نازک یا خاص کپڑے پر استعمال کرنے سے پہلے محلول کو کسی چھپے ہوئے حصے پر آزمانا بھی بہتر ہے۔ تیار ہو کر گھر سے نکلنا ہو اور عین اسی وقت بجلی چلی جائے تو سب سے بڑی پریشانی استری کے منتظر سلوٹوں بھرے کپڑے بن جاتے ہیں۔ ایسے میں کچن میں موجود سفید سرکہ ایک آسان متبادل ثابت ہو سکتا ہے۔ سفید سرکہ صرف کھانوں اور صفائی کے کام ہی نہیں آتا بلکہ اسے کپڑوں کی سلوٹیں قدرے ہموار کرنے کے لیے بھی استعمال کیا جاتا ہے۔ اس ٹِپ کو آزمانے کے لیے ایک اسپرے بوتل میں سفید سرکہ اور پانی برابر مقدار میں ملا لیں۔ اب سلوٹوں والے کپڑے کو ہینگر پر لٹکائیں اور تیار کردہ محلول کا ہلکا سا اسپرے کریں۔ اسپرے کے بعد کپڑے کو چند منٹ تک لٹکا رہنے دیں اور ہاتھوں سے کپڑے کو آہستگی سے سیدھا کریں۔ نمی خشک ہونے کے ساتھ معمولی سلوٹیں کم نمایاں ہو سکتی ہیں اور کپڑا نسبتاً ہموار دکھائی دے سکتا ہے۔ واضح رہے کہ یہ طریقہ استری کا مکمل متبادل نہیں اور گہری یا سخت سلوٹوں پر اس کا اثر محدود ہو سکتا ہے۔ نازک یا خاص کپڑے پر استعمال کرنے سے پہلے محلول کو کسی چھپے ہوئے حصے پر آزمانا بھی بہتر ہے۔ یوں اچانک بجلی جانے یا استری دستیاب نہ ہونے کی صورت میں کچن میں موجود سفید سرکہ آپ کے لیے ایک فوری لائف اسٹائل ہیک ثابت ہو سکتا ہے۔ کم محنت میں ہینڈسم اور اسٹائلش کیسے نظر آئیں؟ 'کلین بوائے ٹرینڈ' کے بارے میں جانیے بند گوبھی کے فوائد جانیں، وزن اور صحت کے لیے کیسے مددگار ہے؟ صوفوں کے ضدی داغ صاف کرنے کا گھریلو طریقہ، چند چیزوں سے بنائیں کارآمد محلول کھانا جل گیا ہے تو پھینکیں نہیں! یہ آسان طریقے آزما کر خوشبو اور ذائقہ واپس لائیں کم بجٹ میں بچوں کی سالگرہ کو یادگار بنانے کے دلچسپ آئیڈیاز کچن کے ٹائلوں کی چکنائی اور ضدی داغ صاف کرنے کے آسان گھریلو طریقے express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2026 ایکسپریس اردو",express,367
https://www.express.pk/story/2833606/hopes-of-the-indian-cricket-board-receiving-the-asia-cup-trophies-soon-have-faded-2833606,بھارتی کرکٹ بورڈ کی جانب سے ایشیا کپ کی ٹرافیاں جلد حاصل کرنے کی امید دم توڑ گئی,sports,"ایشیا کپ کی دونوں ٹرافیاں اس وقت پاکستان میں موجود ہیں اور کہیں نہیں جا رہیں بھارتی کرکٹ بورڈ (بی سی سی آئی) کی جانب سے ایشیا کپ کی مینز اور ویمنز ٹرافیاں جلد حاصل کرنے کی امید دم توڑ گئی۔ ذرائع کے مطابق ایشیا کپ کی دونوں ٹرافیاں اس وقت پاکستان میں موجود ہیں اور کہیں نہیں جا رہیں۔ گزشتہ برس بھارتی مینز ٹیم نے دبئی میں ایشین کرکٹ کونسل (اے سی سی) کے صدر محسن نقوی سے ٹرافی وصول نہیں کی تھی جبکہ گزشتہ اتوار بھارتی ویمن ٹیم نے بھی کامیابی کے بعد ٹرافی وصول نہیں کی۔ ذرائع کا کہنا ہے کہ دونوں ٹرافیاں اے سی سی کے صدر محسن نقوی کے پاس ہیں اور انہیں حاصل کرنے کے لیے بھارت کو رضامندی ظاہر کرنا ہوگی۔ ذرائع کے مطابق دونوں ٹرافیاں محسن نقوی ہی بھارت کے حوالے کریں گے۔ دوسری جانب بی سی سی آئی کے سیکریٹری دیواجیت سائیکیا نے کہا تھا کہ ایشیا کپ کی دونوں ٹرافیاں ایک دن ممبئی میں بی سی سی آئی کے ہیڈکوارٹر ضرور پہنچیں گی، تاہم انہوں نے ٹرافیوں کی واپسی کے لیے کوئی ٹائم لائن دینے سے گریز کیا تھا۔ دنیا کے امیر ترین کرکٹ بورڈ کی غفلت سامنے آ گئی، بھارتی کرکٹ ٹیم کو تاحال کٹس نہ مل سکیں بھارت کے امیر ترین کھلاڑی ویرات کوہلی کی مالیاتی سلطنت کی تفصیلات سامنے آ گئیں جاپان ایشین گیمز: پاکستان مختلف مقابلوں میں قسمت آزمائی کیلیے تیار بھارتی کرکٹ بورڈ کی جانب سے ایشیا کپ کی ٹرافیاں جلد حاصل کرنے کی امید دم توڑ گئی پاکستان کے شاہ زیب رند نے ایک ہی رات میں تین ناک آؤٹس سے ٹورنامنٹ جیت لیا ایشین گیمز: اسکواش مقابلوں میں پاکستان اپنی مہم کا آغاز 23 ستمبر کو کرے گا express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2026 ایکسپریس اردو",express,329
https://www.express.pk/story/2833628/a-new-government-or-a-new-system-what-does-pakistan-need-2833628/,نئی حکومت یا نیا نظام؟ پاکستان کو کیا چاہیے؟,pakistan,"کتاب کی اصل اہمیت شاید ان کے جوابات سے زیادہ سوال اٹھانے میں ہے پاکستان کے سیاسی، معاشرتی اور معاشی نظام کے حوالے سے ان دنوں جو بحث ہو رہی ہے اس کے پس منظر میں حال ہی میں ایک نئی کتاب منظر عام پر آئی ہے۔ اس کتاب میں پاکستان کے گورننس ماڈل پر ایک سنجیدہ مکالمہ بھی ہے اور اس موضوع پر سیرحاصل بحث کی گئی ہے۔ کتاب کے مصنف انعام الرحمن سیہری ہیں،کتاب کا عنوان ہے۔ ""SYSTEM COLLAPSED NEW CODES OF GOVERNANCE HERE"" پاکستان میں حکومتیں بدلتی رہی ہیں، وزرائے اعظم آتے جاتے رہے، پارلیمان بنتی اور تحلیل ہوتی رہیں، قوانین میں ترامیم بھی ہوتی رہیں مگر ایک بنیادی سوال آج بھی اپنی جگہ موجود ہے: کیا ہم نے اپنے نظامِ حکمرانی کی اصلاح پر بھی کبھی غور کیا ہے؟ یہی سوال انعام آر سیہری نے اپنی نئی کتاب میں اٹھایا ہے۔ کتاب کا عنوان ہی قاری کو چونکا دیتا ہے۔ مصنف محض یہ نہیں کہتے کہ نظام میں خامیاں ہیں بلکہ ان کے نزدیک مسئلہ اس سے کہیں زیادہ گہرا ہے۔ وہ موجودہ انتظامی ڈھانچے، عدالتی نظام، پولیس، قانون سازی، معیشت اور سیاسی طرزعمل کو ایک ایسے بحران کا حصہ سمجھتے ہیں جس کا علاج محض حکومت یا چہرے بدلنے سے ممکن نہیں۔ انعام آر سیہری کا یہ مؤقف اختلافِ رائے کے باوجود نظرانداز نہیں کیا جا سکتا کہ پاکستان کو Incremental Reforms سے آگے بڑھ کر اپنے گورننس ماڈل پر بنیادی بحث کی ضرورت ہے۔ مصنف کے نزدیک نئے نظام کی ابتدا دو شعبوں سے ہونی چاہیے: کریمنل جسٹس سسٹم اور اکانومی، ان کی دلیل ہے کہ جہاں انصاف کمزور ہو وہاں ریاست پر اعتماد ختم ہوتا ہے اور جہاں معیشت غیر یقینی کا شکار ہو وہاں ترقی کا خواب محض نعرہ بن کر رہ جاتا ہے۔ کتاب میں انصاف کو محض عدالتی معاملہ نہیں بلکہ معاشرتی استحکام، شہری اعتماد اور ریاستی نظم کی بنیاد قرار دیا گیا ہے۔ کتاب کا ایک اہم باب پاکستان کے ان قوانین سے متعلق ہے جو برصغیر میں برطانوی دور میں نافذ ہوئے۔ مصنف خصوصاً پاکستان پینل کوڈ 1860، کریمنل پروسیجر کوڈ 1898، سول پروسیجر کوڈ 1908،پولیس ایکٹ 1861 اور پولیس رولز 1934 جیسے قوانین کا حوالہ دیتے ہوئے سوال اٹھاتے ہیں کہ کیا 21ویں صدی کے پاکستان کے پیچیدہ سماجی، معاشی اور تکنیکی تقاضے انیسویں اور بیسویں صدی کے ابتدائی قانونی ڈھانچے سے پورے کیے جا سکتے ہیں؟ یہ سوال اپنی جگہ اہم ہے۔ دنیا کے بیشتر ممالک اپنے قوانین کو بدلتے ہوئے حالات کے مطابق مسلسل اپ ڈیٹ کرتے ہیں۔ پاکستان میں بھی قانون سازی اور اصلاحات ہوتی رہی ہیں لیکن سوال یہ ہے کہ کیا ہمارے قانونی اور انتظامی نظام میں وہ رفتار موجود ہے جس کی آج کے دور میں ضرورت ہے؟ انعام سیہری ’’نیوکوڈز‘‘ کی بات کرتے ہوئے لکھتے ہیں کہ ایسے قوانین جو موجودہ پاکستان کی ضروریات، ٹیکنالوجی، معیشت، جرائم کی نئی شکلوں اور شہری توقعات کو سامنے رکھ کر بنائے جائیں۔کتاب کا شاید سب سے زیادہ بحث طلب حصہ Speedy Justice کا تصور ہے۔ مصنف موجودہ عدالتی تاخیر پر سخت تنقید کرتے ہوئے بعض سنگین اور واضح جرائم کے مقدمات میں چند دنوں کے اندر فیصلہ کرنے کی تجویز دیتے ہیں۔ وہ موجودہ عدالتی نظام میں مقدمات کے انبار، کمزور تفتیش، گواہوں کے مسائل اور فرانزک سہولتوں کی کمی کو انصاف کی راہ میں بڑی رکاوٹیں قرار دیتے ہیں۔ انعام سیہری صاحب نے اپنی کتاب میں جو بنیادی سیاسی تصور پیش کیا ہے، وہ ایک نئے طرزِ حکمرانی کا ہے۔ وہ براہِ راست منتخب Chief اور صرف 12 رکنی Council کی تجویز پیش کرتے ہیں۔ ان کے خیال میں اس طرح وسیع سیاسی اتحادوں، وزارتوں اور حکومتی اخراجات کے دباؤ کو کم کیا جا سکتا ہے۔ یہ تجویز بلاشبہ ایک بڑی constitutional debate کا دروازہ کھولتی ہے۔ کیا براہِ راست منتخب Chief زیادہ مؤثر Governance فراہم کر سکتا ہے؟ یا اختیارات کا ایک مرکز میں جمع ہونا کسی نئے مسئلے کو جنم دے گا؟ اس کے فیصلوں کے خلاف شہری اور ادارہ جاتی checks and balances کیا ہوں گے۔ کتاب کی اصل اہمیت شاید ان کے جوابات سے زیادہ سوال اٹھانے میں ہے۔ انعام سیہری صاحب کی کتاب پڑھتے ہوئے ایک بات مسلسل سامنے آتی ہے: مصنف Status Quo سے مطمئن نہیں۔ وہ پارلیمنٹ، بیوروکریسی، عدلیہ، پولیس اور دیگر اداروں کے کردار پر سخت سوالات اٹھاتے ہیں۔ ان کا خیال ہے کہ موجودہ ڈھانچے میں طاقتور مفادات اصلاحات کی راہ میں رکاوٹ بنتے ہیں۔ Governance ایک Institutional Ecosystem ہے۔ اگر پارلیمان قانون بنائے مگر انتظامیہ اسے مؤثر طور پر نافذ نہ کرے، پولیس ناقص تفتیش کرے، پراسیکیوشن کمزور ہو اور عدالتیں برسوں مقدمات سنتی رہیں تو مسئلہ پورے نظام کا بن جاتا ہے۔ اسی لیے اصلاح بھی کسی ایک ادارے کی نہیں بلکہ Systemic Reform ہونی چاہیے۔ کتاب میں Economy کو Justice کے ساتھ اولین ترجیح قرار دیا گیا ہے۔ مصنف کا استدلال ہے کہ قانون کے عملدرآمد میں سست روی ، طویل مقدمات، تنازعات اور اداروں پر اعتماد کا فقدان معاشی سرگرمی کو بھی متاثر کرتے ہیں۔ یہ ایک اہم زاویہ ہے۔ دنیا بھر میں سرمایہ کاری صرف ٹیکس کی شرح دیکھ کر نہیں آتی۔ سرمایہ کار یہ بھی دیکھتا ہے کہ اگر تنازع پیدا ہو جائے تو اسے انصاف کتنی جلدی اور کتنی غیرجانبداری سے ملے گا۔ اس اعتبار سے Rule of Law دراصل Economic Policy بھی ہے۔ اگر شہری اور سرمایہ کار دونوں کو یقین ہو کہ قانون طاقتور اور کمزور کے لیے یکساں ہے تو معیشت میں اعتماد پیدا ہوتا ہے۔ انعام آر سیہری کی کتاب ’’System Collapsed‘‘ سے ہر قاری کا اتفاق ضروری نہیں بلکہ ایک سنجیدہ قاری کو کتاب میں پیش کیے گئے کئی تصورات پر سوال بھی اٹھانے چاہئیں۔ کسی کتاب کی کامیابی کا ایک پیمانہ یہ ہے کہ وہ قاری کو سوچنے پر مجبور کرے۔ یہ کتاب نہ صرف یہ کہ ہماری توجہ بنیادی سوالات کی طرف مبذول کراتی ہے بلکہ انھیں حل کرنے کا لائحہ عمل بھی تجویز کرتی ہے اور یہ سوال بھی اٹھاتی ہے کہ کیا موجودہ Governance Structure آنے والے پاکستان کی ضروریات پوری کر سکتا ہے؟ کیا ہمیں صرف قوانین میں ترامیم کرنی چاہئیں یا نئے Codes کی ضرورت ہے؟ کیا Justice کو واقعی ریاستی ترجیحات میں سب سے اوپر لایا جا سکتا ہے؟ کیا ایک نیا Governance Model موجودہ سیاسی ڈھانچے سے بہتر طور پر عوامی مسائل حل کر سکتا ہے؟ اور سب سے بڑھ کر: کیا پاکستان کو صرف نئی حکومتوں کی ضرورت ہے یا نئے Governance Thinking کی؟ انعام سیہری کی کتاب ان سوالات کا جواب دیتی ہے۔ قاری اس جواب سے اتفاق کرے یا اختلاف لیکن ان سوالات کو نظرانداز کرنا شاید اب آسان نہیں۔ پاکستان کا مستقبل صرف اس بات سے طے نہیں ہوگا کہ اگلی حکومت کون بناتا ہے۔ اصل امتحان یہ ہے کہ ریاست کس طرح چلائی جاتی ہے، قانون کس طرح نافذ ہوتا ہے، انصاف کس طرح ملتا ہے اور عام شہری کا ریاست پر اعتماد کس طرح بحال ہوتا ہے۔ اس پس منظر میں سہیری صاحب کی کتاب ’’System Collapsed‘‘ کو صرف ایک کتاب کے طور پر نہیں بلکہ پاکستان کے Governance Model پر ایک فکری دعوتِ مکالمہ کے طور پر پڑھا جانا چاہیے کیونکہ کسی بھی نظام کی اصلاح صرف نعروں سے نہیں ہوتی۔ اس کے لیے پہلے یہ تسلیم کرنا پڑتا ہے کہ مسئلہ کیا ہے، کہاں ہے، اور کیوں ہے؟ ان باتوں کو طے کرنے کے بعد ہی اس بات کا تعین ہوگا کہ اسے بدلنے کی قیمت کون ادا کرے گا۔ نئی حکومت یا نیا نظام؟ پاکستان کو کیا چاہیے؟ express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2026 ایکسپریس اردو",express,1268
https://www.express.pk/story/2025806/kwrwna-ka-alaj-ayk-swalyh-nshan-2025806/,کورونا کا علاج ایک سوالیہ نشان,pakistan,"ہماری حکومت نے ابھی تک برصغیر کی روایتی طب کے ماہرین سے مشورہ تک کرنے کی زحمت گوارا نہیں کی نئی حکومت یا نیا نظام؟ پاکستان کو کیا چاہیے؟ express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2026 ایکسپریس اردو",express,73
https://express.pk/story/2833521/another-important-decision-by-the-prime-minister-regarding-the-scheme-for-supplying-petrol-at-subsidized-rates-2833521,وزیراعظم کا رعائتی نرخوں پر پٹرول کی فراہمی اسکیم سے متعلق ایک اور اہم فیصلہ,pakistan,"پاکستان بھر میں 100 روپے فی لیٹر رعائتی نرخوں پر پٹرول کی فراہمی کامیابی سے جاری ہے وزیراعظم خصوصی ریلیف اسکیم کا پورے پاکستان میں کامیاب اجرا ہوگیا جب کہ وزیراعظم خصوصی ریلیف اسکیم کے تحت پاکستان بھر میں 100 روپے فی لیٹر رعائتی نرخوں پر پٹرول کی فراہمی کامیابی سے جاری ہے۔ وزیراعظم  شہباز شریف نے ملک بھر سے اسکیم سے متعلق موصول ہونے والی آراء کی روشنی میں ایک اور اہم فیصلہ کرلیا۔ وزیراعظم کی ہدایت پر پانچ لیٹر سے کم پٹرول ڈلوانے والے موٹرسائیکل، چنگ چی اور رکشوں کو بھی ایک ٹوکن پر ایک ہفتے میں پانچ سو روپے کی رعائت ملے گی، ہفتہ وار ایک ٹوکن جاری کیا جائےگا اور ایک مہینے میں مجموعی طور پر 4 ٹوکن جاری کیے جائیں گے۔ اسکیم میں 800cc تک گاڑی استعمال کرنے والے پہلے کی طرح ہر دس روز میں 10 لیٹر پٹرول پر 100 روپے فی لیٹر کی رعائت حاصل کریں گے، یوں ایک مہینہ میں 10 لیٹر کے 3 ٹوکن جاری کرنے کا سلسلہ بھی چلتا رہے گا۔ وزیراعظم شہباز شریف نے اس سے قبل سکیم سے ریلیف حاصل کرنے کے اہل افراد کے لیے رجسٹریشن میسج کو بالکل مفت کرنے کا اعلان کیا تھا۔ وزیراعظم نے فیول ریلیف سکیم میں 20 سال پرانی موٹر سائیکلوں، رکشوں اور چنگ چی رکشوں کو شامل کرنے کی ہدایت کی تھی، جس پر عملدرآمد شروع کر دیا گیا ہے۔ یکم جنوری 2006ء کے بعد رجسٹرڈ تمام موٹر سائیکلیں، رکشے، چنگ چی وزیراعظم فیول ریلیف سکیم میں رجسٹریشن کے لیے اہل ہو گئے ہیں، وزیراعظم محمد شہباز شریف ریلیف سکیم کی ہر پہلو سے نگرانی خود کر رہے ہیں۔ وزیراعظم نے سکیم سے مستفید ہونے والوں کا دائرہ کار وسیع اور پٹرول پر رعائت کی باعزت و باآسانی اور بلا رکاوٹ فراہمی کو یقینی بنانے کی ہدایت کی ہے۔ ملک بھر میں ایم ڈی کیٹ 2026 کے ٹیسٹ آج ہوں گے، طلبا کے لیے اہم ہدایات جاری قلات، سیکیورٹی فورسز نے دہشت گردوں کی چیک پوسٹ تباہ کر دی، 5 دہشت گرد ہلاک، 23 مغوی بازیاب جماعت اسلامی کا کراچی میں دھرنا ختم، کارکنان آج سپر مارچ میں شرکت کے لیے اسلام آباد روانہ ہوں گے ایم ڈی کیٹ 2026 کا پرچہ لیک ہوگیا؟ سوشل میڈیا پر وائرل پیپر کی حقیقت سامنے آگئی کراچی: 3 بچوں سمیت قتل کی گئی خاتون کے بھائی نے تحفظ کیلیے درخواست جمع کرا دی کوہاٹ؛ پرانا پولیس لائنز خودکش حملہ، تھانہ سی ٹی ڈی میں مقدمہ درج express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2026 ایکسپریس اردو",express,446
https://www.express.pk/story/2267673/tank-dy-ay-khan-awr-jnwby-wzyrstan-myn-fwrsz-ka-apryshn-2-jwan-shhyd-2-dhshtgrd-hlak-2267673/,ٹانک ڈی آئی خان اور جنوبی وزیرستان میں فورسز کا آپریشن 2 جوان شہید 2 دہشتگرد ہلاک,pakistan,"ٹانک، ڈی آئی خان اور جنوبی وزیرستان میں فورسز کا آپریشن، 2 جوان شہید، 2 دہشتگرد ہلاک ملک بھر میں ایم ڈی کیٹ 2026 کے ٹیسٹ آج ہوں گے، طلبا کے لیے اہم ہدایات جاری قلات، سیکیورٹی فورسز نے دہشت گردوں کی چیک پوسٹ تباہ کر دی، 5 دہشت گرد ہلاک، 23 مغوی بازیاب جماعت اسلامی کا کراچی میں دھرنا ختم، کارکنان آج سپر مارچ میں شرکت کے لیے اسلام آباد روانہ ہوں گے ایم ڈی کیٹ 2026 کا پرچہ لیک ہوگیا؟ سوشل میڈیا پر وائرل پیپر کی حقیقت سامنے آگئی کراچی: 3 بچوں سمیت قتل کی گئی خاتون کے بھائی نے تحفظ کیلیے درخواست جمع کرا دی کوہاٹ؛ پرانا پولیس لائنز خودکش حملہ، تھانہ سی ٹی ڈی میں مقدمہ درج express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2026 ایکسپریس اردو",express,165
